URL,Title,Author,Number of reviews,Number of ratings,Average rating,Pages,Publish year,Series,Genres,Awards,Places,minmax_norm_ratings,mean_norm_ratings
https://www.goodreads.com//book/show/6309229-corpus-delicti-ein-prozess,Corpus Delicti. Ein Prozess,Juli Zeh,251,3744,3.56,264,2009,0,"Science Fiction, Dystopia, Science Fiction",2.0,,5.68,-0.14
https://www.goodreads.com//book/show/15706453-enkeling,Enkeling,Johan Leys,3,28,3.68,303,2011,0,Science Fiction,,,6.04,0.22
https://www.goodreads.com//book/show/12720964-the-shore-of-monsters,The Shore of Monsters,David J. Nix,6,80,3.94,226,2011,0,"Science Fiction, Dystopia, Fantasy",,,6.82,1.0
https://www.goodreads.com//book/show/15865349-barriers-of-the-new-world,Barriers of the New World,Barbara Rayne,3,42,3.71,204,2012,0,"Science Fiction, Dystopia, Adult Fiction",,,6.13,0.31
https://www.goodreads.com//book/show/10830589-vallar,Vallar,Cindy Borgne,40,120,3.73,380,2011,1,"Science Fiction, Young Adult, Fantasy",,,6.19,0.37
https://www.goodreads.com//book/show/22545442-the-blondes,The Blondes,Emily Schultz,539,2957,3.03,400,2015,0,"Fiction, Science Fiction, Horror",1.0,"Ontario, New York City, New York",4.09,-1.73
https://www.goodreads.com//book/show/7673244-carnal,Carnal: Somewhere Over 40 Winks,Rom LcO'Feer,14,1646,3.32,222,2009,0,"Psychology, Drama, Contemporary",,,4.96,-0.86
https://www.goodreads.com//book/show/16098272-the-end-of-all-things,The End of All Things,Lissa Bryan,117,656,4.05,251,2013,1,"Science Fiction, Dystopia, Apocalyptic",,,7.15,1.33
https://www.goodreads.com//book/show/16207795-darkness-falls,Darkness Falls,Mathieu Gallant,11,28,3.71,253,2012,1,,,,6.13,0.31
https://www.goodreads.com//book/show/12603783-amongst-the-ruins,Amongst the Ruins,Saewod Tice,31,245,3.89,321,2011,1,"Science Fiction, Dystopia, Young Adult",,,6.67,0.85
https://www.goodreads.com//book/show/17310054-the-covert-academy,The Covert Academy (The Covert Academy #1),Peter Laurent,9,73,3.48,296,2013,0,"Science Fiction, Dystopia, Science Fiction",,,5.44,-0.38
https://www.goodreads.com//book/show/13707593-the-city-of-devi,The City of Devi,Manil Suri,185,965,3.29,382,2013,1,"Fiction, Cultural, India",2.0,,4.87,-0.95
https://www.goodreads.com//book/show/17618632-shadows-of-tockland,Shadows of Tockland,Jeffrey Aaron Miller,4,36,3.75,313,2013,0,,,,6.25,0.43
https://www.goodreads.com//book/show/10762643-the-untied-kingdom,The UnTied Kingdom,Kate Johnson,97,569,3.87,403,2011,0,"Fantasy, Romance, Science Fiction",,,6.61,0.79
https://www.goodreads.com//book/show/16195851-individually-wrapped,Individually Wrapped,Jeremy Bullian,4,12,3.92,188,2012,0,Science Fiction,,,6.76,0.94
https://www.goodreads.com//book/show/12212910-days-like-this,Days Like This,Alison Stewart,54,281,3.72,302,2011,0,"Science Fiction, Dystopia, Young Adult",1.0,,6.16,0.34
https://www.goodreads.com//book/show/18158535-red-like-the-letter-one,Red like the Letter #one,Nix Hamilton,7,20,3.5,335,2013,1,,,,5.5,-0.32
https://www.goodreads.com//book/show/18074687-perry-road,"Perry Road (Revolution, #1)",Emi Gayle,14,34,3.97,not known,2013,0,"Young Adult, Science Fiction, Dystopia",,,6.91,1.09
https://www.goodreads.com//book/show/18050237-the-detainee,The Detainee,Peter Liney,69,401,3.69,277,2014,1,"Science Fiction, Dystopia, Science Fiction",,,6.07,0.25
https://www.goodreads.com//book/show/18856903-furtl,furtl,Strobe Witherspoon,28,90,3.53,187,2014,0,"Science Fiction, Dystopia, Science Fiction",,,5.59,-0.23
https://www.goodreads.com//book/show/17724341-supercenter,Supercenter,Jason Rizos,3,14,4.21,278,2013,0,,,,7.63,1.81
https://www.goodreads.com//book/show/20772719-dogs-of-orninica,Dogs of Orninica,Daniel Unedo,3,46,3.76,196,2014,0,,,,6.28,0.46
https://www.goodreads.com//book/show/18921754-women-s-work,Women's Work,Kari Aguila,46,130,3.66,298,2013,1,"Science Fiction, Science Fiction, Dystopia",,,5.98,0.16
https://www.goodreads.com//book/show/18325296-los-l-mites-del-bosque,Los LÃ­mites del Bosque,Ines Galiano,1,7,4.43,240,2013,0,,,,8.29,2.47
https://www.goodreads.com//book/show/22536601-fading-hope,Fading Hope,Rebecca Besser,18,33,4.42,186,2014,0,"Horror, Zombies, Apocalyptic",,,8.26,2.44
https://www.goodreads.com//book/show/22670133-the-zoo,The Zoo: An Allegorical Adventure,Stephen   Black,17,155,3.04,114,2014,0,"Science Fiction, Politics, Fiction",,,4.12,-1.7
https://www.goodreads.com//book/show/23337148-dept-of-reproductive-management,Dept. of Reproductive Management,Kelly A. Wilson,18,37,3.81,312,2014,0,"Young Adult, Science Fiction, Dystopia",,,6.43,0.61
https://www.goodreads.com//book/show/18106202-underwater-panther,Underwater Panther,Jonathan   Cook,11,21,4.19,224,2013,0,,,,7.57,1.75
https://www.goodreads.com//book/show/23362839-the-letting,The Letting,Cathrine Goldstein,37,125,3.77,335,2014,1,"Science Fiction, Dystopia, Young Adult",,,6.31,0.49
https://www.goodreads.com//book/show/24201984-the-generation,The Generation,Holly Cave,15,152,3.53,421,2015,0,"Science Fiction, Science Fiction, Dystopia",,,5.59,-0.23
https://www.goodreads.com//book/show/23494599-libellus-de-numeros,Libellus de Numeros,Jim    West,67,120,4.31,383,2014,1,"Fantasy, Young Adult, Science",1.0,,7.93,2.11
https://www.goodreads.com//book/show/18197756-greegs-ladders,Greegs & Ladders,Zack Mitchell,12,264,3.05,256,2013,0,"Science Fiction, Fantasy, Humor",,,4.15,-1.67
https://www.goodreads.com//book/show/23629921-broken-worlds,Broken Worlds: Dystopian Stories,Thomas   Brown,4,43,3.7,244,2014,0,,,,6.1,0.28
https://www.goodreads.com//book/show/24975700-the-dead-room,The Dead Room,Stephanie Erickson,143,992,3.66,not known,2015,1,"Science Fiction, Fiction, Science Fiction",,,5.98,0.16
https://www.goodreads.com//book/show/12488314-the-end-of-the-computer,The End of The Computer,Andre Mikhailovich Solonitsyn,21,71,4.01,not known,2011,1,"Science Fiction, Fiction",,,7.03,1.21
https://www.goodreads.com//book/show/17841325-the-weller,"The Weller (The Weller, #1)",Adam J. Whitlatch,26,84,4.13,190,2013,0,"Apocalyptic, Post Apocalyptic",,,7.39,1.57
https://www.goodreads.com//book/show/25420532-caitlin-star-and-the-rise-of-the-barbarians,Caitlin Star and the Rise of the Barbarians,James J. Caterino,14,41,4.83,210,2015,1,"Science Fiction, Young Adult, Action",,,9.49,3.67
https://www.goodreads.com//book/show/24258050-unwanted,Unwanted,Amanda Holohan,38,146,3.75,not known,2015,0,"Science Fiction, Dystopia, Young Adult",,,6.25,0.43
https://www.goodreads.com//book/show/28256831-above-the-sky,Above the Sky,Jenny Lynne,80,517,4.21,352,2015,1,"Science Fiction, Dystopia, Young Adult",,,7.63,1.81
https://www.goodreads.com//book/show/12396528-hollow-city,Hollow City,Ransom Riggs,17356,206451,4.04,399,2014,1,"Fantasy, Young Adult, Fiction",1.0,,7.12,1.3
https://www.goodreads.com//book/show/27419429-no-ordinary-star,No Ordinary Star,M.C. Frank,190,302,3.95,150,2015,1,"Fantasy, Science Fiction, Young Adult",,,6.85,1.03
https://www.goodreads.com//book/show/27993723-love-hurts,Love Hurts: A Speculative Fiction Anthology,Tricia Reeks,18,49,3.96,260,2015,0,"Short Stories, Fantasy, Horror",,,6.88,1.06
https://www.goodreads.com//book/show/28384816-hack3r,HACK3R,Alexander Ferrick,3,7,4.0,85,2015,0,,,,7.0,1.18
https://www.goodreads.com//book/show/27424418-when-nothing-is-all-you-ve-got,When Nothing Is All You've Got,Kirsty Dallas,63,309,4.05,not known,not known,0,"Dark, Science Fiction, Dystopia",,,7.15,1.33
https://www.goodreads.com//book/show/29850119-toxicity,Toxicity,Fiona Fraser,21,46,4.0,549,2016,0,"Science Fiction, Dystopia",,,7.0,1.18
https://www.goodreads.com//book/show/30206706-life,Life,Rebecca Belliston,82,248,4.07,1,2016,1,"Science Fiction, Dystopia, Romance",,Illinois,7.21,1.39
https://www.goodreads.com//book/show/29758033-defender,Defender,G.X. Todd,182,785,3.94,464,2017,1,"Science Fiction, Horror, Thriller",,,6.82,1.0
https://www.goodreads.com//book/show/11441944-the-clans-conflict,The Clans Conflict,Sean C. Helms,5,7,4.57,492,2011,0,,,,8.71,2.89
https://www.goodreads.com//book/show/3268517-the-army-of-the-republic,The Army of the Republic,Stuart Archer Cohen,61,266,3.69,432,2008,0,"Fiction, Science Fiction, Dystopia",,,6.07,0.25
https://www.goodreads.com//book/show/769658.Battlefield_Earth,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,1306,22135,3.48,1050,2001,0,"Science Fiction, Fiction, Fantasy",6.0,,5.44,-0.38
https://www.goodreads.com//book/show/35666340-oubliette,Oubliette,Jeremy Marinoff,2,9,4.67,10,2017,0,,,,9.01,3.19
https://www.goodreads.com//book/show/35707182-rat-city,"Rat City (Rat City, #1)",Tyffani Clark Kemp,7,19,4.0,not known,2018,0,Fantasy,,,7.0,1.18
https://www.goodreads.com//book/show/35097869-the-health-of-strangers,The Health of Strangers,Lesley  Kelly,25,94,3.96,320,2017,1,"Mystery, Crime, Fiction",,,6.88,1.06
https://www.goodreads.com//book/show/37116468-i-am-waltz,I Am Waltz,Matthew D. Dho,12,43,4.12,274,2018,0,Science Fiction,,,7.36,1.54
https://www.goodreads.com//book/show/36593678-the-divinity-bureau,The Divinity Bureau,Tessa Clare,47,79,4.01,not known,2017,0,"Science Fiction, Dystopia, Romance",,,7.03,1.21
https://www.goodreads.com//book/show/25063475-khimera,Khimera,CÃ©sar PÃ©rez Gellida,77,392,3.64,375,2015,0,"Science Fiction, Thriller, European Literature",,,5.92,0.1
https://www.goodreads.com//book/show/39904794-mimi-of-the-nowhere,Mimi of the Nowhere,Michael Kilman,22,41,4.15,142,2018,1,"Environment, Global Warming, Environment",,,7.45,1.63
https://www.goodreads.com//book/show/41569572-sunscorched,Sunscorched,Jen Crane,22,44,4.18,300,2018,1,"Young Adult, Science Fiction, Dystopia",,,7.54,1.72
https://www.goodreads.com//book/show/41035720-fire-fury-freedom,Fire Fury Freedom (Fire Fury Saga Book 0),Amanda           Rose,8,21,4.48,499,2018,0,,,,8.44,2.62
https://www.goodreads.com//book/show/42445494-the-rise-of-the-catfish-kingdom,The Rise Of The Catfish Kingdom,Ming Wei,4,5,4.8,not known,2018,0,,,,9.4,3.58
https://www.goodreads.com//book/show/24846577-the-thorn-and-the-sinking-stone,The Thorn and the Sinking Stone,C.J. Dushinski,66,128,3.59,247,2015,1,"Young Adult, Fantasy, Fantasy",,,5.77,-0.05
https://www.goodreads.com//book/show/46177871-the-knight-s-tale-a-story-of-the-future,"The knight's tale, a story of the future",Vincent McCaffrey,2,13,4.31,550,2019,0,,,,7.93,2.11
https://www.goodreads.com//book/show/53589119-outbreak,Outbreak (The Dark Days Series Book 1),Christopher   Cole,7,27,4.7,not known,2020,0,"Horror, Zombies",,,9.1,3.28
https://www.goodreads.com//book/show/53483625-blaze-island,Blaze Island,Catherine Bush,12,44,4.02,365,2020,0,"Cultural, Canada, Environment",,,7.06,1.24
https://www.goodreads.com//book/show/55373683-destroying-the-way,"Destroying The Way (Living The Way, #3)",Ellie Aiden,5,6,4.83,not known,2020,0,,,,9.49,3.67
https://www.goodreads.com//book/show/55270508-2hv-rhvn-t,2HVÃRHVNÃT: To Have Or Have Not,Jared K. Chapman,12,18,4.78,446,2020,0,,,,9.34,3.52
https://www.goodreads.com//book/show/46025139-combat-origin,Combat Origin,Misty Zaugg,27,72,4.49,313,2019,1,,,,8.47,2.65
https://www.goodreads.com//book/show/897461.Islandia,Islandia,Austin Tappan Wright,112,558,4.29,1040,2006,0,"Fantasy, Fiction, Science Fiction",1.0,,7.87,2.05
https://www.goodreads.com//book/show/9875493-2030,2030: The Real Story of What Happens to America,Albert Brooks,971,5366,3.48,375,2011,0,"Fiction, Science Fiction, Humor",1.0,,5.44,-0.38
https://www.goodreads.com//book/show/12445281-lux-1-1,Lux 1.1: Seeds,Jalex Hansen,16,179,3.5,110,2011,1,"Young Adult, Science Fiction, Dystopia",,,5.5,-0.32
https://www.goodreads.com//book/show/12513826-lux-1-2,Lux 1.2: Call to Arms,Jalex Hansen,2,56,3.66,194,2011,1,"Science Fiction, Dystopia",,,5.98,0.16
https://www.goodreads.com//book/show/975631.Headhunter,Headhunter,Timothy Findley,62,1546,3.85,440,1994,0,"Fiction, Cultural, Canada",,"Toronto, Ontario",6.55,0.73
https://www.goodreads.com//book/show/10809318-the-sun-never-rises-in-the-big-city,The Sun Never Rises in the Big City,Jeremy C. Shipp,25,106,3.66,29,2011,0,"Science Fiction, Horror, Fiction",,,5.98,0.16
https://www.goodreads.com//book/show/88880.Kalki,Kalki,Gore Vidal,109,1426,3.82,272,1998,0,"Fiction, Science Fiction, Fantasy",1.0,,6.46,0.64
https://www.goodreads.com//book/show/15827257-emergence,Emergence,Rachel Fisher,18,47,4.3,260,2013,1,"Science Fiction, Dystopia",,"Canada, Northeastern United States, Great Lakes",7.9,2.08
https://www.goodreads.com//book/show/18759743-dr-2,Dr. 2 (Issue 1),Peter Tieryas,64,87,3.97,40,2013,0,"Sequential Art, Graphic Novels, Sequential Art",,,6.91,1.09
https://www.goodreads.com//book/show/22491021-strikers,Strikers,Ann Christy,66,344,4.02,323,2014,1,"Science Fiction, Dystopia, Young Adult",,,7.06,1.24
https://www.goodreads.com//book/show/20764638-broken-skies,Broken Skies,Theresa Kay,319,1537,4.04,372,2015,1,"Young Adult, Science Fiction, Science Fiction",,,7.12,1.3
https://www.goodreads.com//book/show/24689989-jagannath,Jagannath,Kerry Alan Denney,39,88,4.13,340,2015,0,"Science Fiction, Horror, Fantasy",,,7.39,1.57
https://www.goodreads.com//book/show/18879657-empty-cradle,"Empty Cradle: Shiloh in the Circle (Empty Cradle, #2)",Emmy Jackson,6,19,4.84,384,2013,0,,,,9.52,3.7
https://www.goodreads.com//book/show/17333171-magic-shifts,Magic Shifts,Ilona Andrews,2338,34800,4.43,342,2015,1,"Fantasy, Urban Fantasy, Fantasy",1.0,"Atlanta, Georgia",8.29,2.47
https://www.goodreads.com//book/show/30191422-wolves,Wolves,D.J. Molles,112,1339,4.09,not known,2016,0,"Apocalyptic, Post Apocalyptic, Science Fiction",,,7.27,1.45
https://www.goodreads.com//book/show/28189958-mud,Mud,E.J. Wenstrom,34,82,4.24,380,2016,1,"Fantasy, Fiction, Fantasy",,,7.72,1.9
https://www.goodreads.com//book/show/34737850-the-grafting,"The Grafting (Harrow, #2)",Sam Skidmore,1,4,4.75,342,2017,0,,,,9.25,3.43
https://www.goodreads.com//book/show/30528327-the-harrowed,"The Harrowed (Harrow, #1)",Sam Skidmore,4,10,4.8,330,2016,0,,,,9.4,3.58
