URL,Title,Author,Number of reviews,Number of ratings,Average rating,Pages,Publish year,Series,Genres,Awards,Places
https://www.goodreads.com//book/show/15982689-brookhaven,"Brookhaven (Web of Fate, #1)",J.C. Eggleton,3,25,4.12,264,2012,FALSE,"Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/15549.Armageddon_s_Children,Armageddon's Children,Terry Brooks,748,15451,4.11,371,2006,TRUE,"Fantasy, Fiction, Science Fiction Fantasy",,
https://www.goodreads.com//book/show/19161852-the-fifth-season,The Fifth Season,N.K. Jemisin,18026,160345,4.28,468,2015,TRUE,"Fantasy, Fiction, Science Fiction","Hugo Award for Best Novel (2016), Nebula Award Nominee for Best Novel (2015), Locus Award Nominee for Best Fantasy Novel (2016), World Fantasy Award Nominee for Best Novel (2016), Grand Prix de l'Imaginaire Nominee for Traduction (2018) (2019), James Tiptree Jr. Award Nominee for Longlist (2015), Premio Ignotus Nominee for Mejor novela extranjera - Best Foreign Novel (2018), The Kitschies Nominee for Red Tentacle (Novel) (2015), Goodreads Choice Award Nominee for Fantasy (2015), Dragon Award Nominee for Best Fantasy Novel and Best Apocalyptic Novel (2016), Le Blanc Award Nominee for Melhor Romance Estrangeiro de Fantasia, Ficção Científica ou Terror Publicado em Língua Portuguesa (2018)",
https://www.goodreads.com//book/show/14497.Neverwhere,Neverwhere,Neil Gaiman,23060,439632,4.16,370,2003,TRUE,"Fantasy, Fiction, Fantasy","Mythopoeic Fantasy Award Nominee for Adult Literature (1998), Prix Julia Verlanger (1999)","London, England, England, United Kingdom"
https://www.goodreads.com//book/show/16634.The_Glass_Bead_Game,The Glass Bead Game,Hermann Hesse,1553,32288,4.12,578,2002,FALSE,"Fiction, Classics, Philosophy","Премія імені Максима Рильського (1992), Retro Hugo Award Nominee for Best Novel (2019)",
https://www.goodreads.com//book/show/2845024-anathem,Anathem,Neal Stephenson,4938,64062,4.16,937,2008,FALSE,"Science Fiction, Fiction, Fantasy","Hugo Award Nominee for Best Novel (2009), Locus Award for Best Science Fiction Novel (2009), Arthur C. Clarke Award Nominee (2009), British Science Fiction Association Award Nominee for Best Novel (2008), Endeavour Award Nominee (2009)",
https://www.goodreads.com//book/show/2791536-skinned,Skinned,Robin Wasserman,1027,12768,3.54,368,2008,TRUE,"Young Adult, Science Fiction, Science Fiction",,
https://www.goodreads.com//book/show/27774758-an-ember-in-the-ashes,An Ember in the Ashes,Sabaa Tahir,23981,193655,4.27,446,2016,TRUE,"Fantasy, Young Adult, Romance","Pennsylvania Young Readers' Choice Award Nominee for Young Adults (2017), Rhode Island Teen Book Award Nominee (2017), Evergreen Teen Book Award Nominee (2018), Milwaukee County Teen Book Award Nominee (2016), Dioraphte Jongerenliteratuurprijs Nominee for Vertaald boek (2016), Lincoln Award Nominee (2018), David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2016), Goodreads Choice Award Nominee for Debut Goodreads Author, and for Young Adult Fantasy & Science Fiction (2015), The Magnolia Award Nominee for 9-12 (2018), Prix Elbakin.net for Meilleur roman fantasy traduit Jeunesse (2016), Missouri Gateway Readers Award Nominee (2017), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2015)",
https://www.goodreads.com//book/show/85867.Dhalgren,Dhalgren,Samuel R. Delany,1028,9662,3.79,801,2001,FALSE,"Science Fiction, Fiction, Fantasy","Nebula Award Nominee for Novel (1975), Locus Award Nominee for Best Novel (1976)",
https://www.goodreads.com//book/show/6171892-genesis,Genesis,Bernard Beckett,1813,11359,3.88,150,2009,FALSE,"Science Fiction, Science Fiction, Dystopia","The Inky Awards Nominee for Silver Inky (2008), Goodreads Choice Award Nominee for Science Fiction (2009), The Inky Awards Shortlist for Silver Inky (2008), Seiun Award 星雲賞 for Best Translated Long Form (2011)",
https://www.goodreads.com//book/show/16077824-dream-caster,Dream Caster,Najeev Raj Nadarajah,81,194,4.13,362,2012,TRUE,"Fantasy, Young Adult, Science Fiction",,The Shield
https://www.goodreads.com//book/show/30072.The_Brief_History_of_the_Dead,The Brief History of the Dead,Kevin Brockmeier,1829,11088,3.67,252,2007,FALSE,"Fiction, Fantasy, Science Fiction","Locus Award Nominee for Best Fantasy Novel (2007), New York Public Library Young Lions Fiction Award Nominee (2007), Borders Original Voices Award for Fiction (2006), Booker Worthen Literary Prize (2007)",Antarctica
https://www.goodreads.com//book/show/5472.Animal_Farm_1984,Animal Farm / 1984,George Orwell,2085,167409,4.29,400,2003,FALSE,"Classics, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/668.We_the_Living,We the Living,Ayn Rand,1380,26323,3.92,464,1996,FALSE,"Fiction, Classics, Philosophy",,"St. Petersburg, Russia, Russia"
https://www.goodreads.com//book/show/4985.Welcome_to_the_Monkey_House,Welcome to the Monkey House,Kurt Vonnegut Jr.,1964,56307,4.11,331,2013,FALSE,"Fiction, Short Stories, Science Fiction",,
https://www.goodreads.com//book/show/18498558-bird-box,Bird Box,Josh Malerman,16845,148778,4.02,262,2014,TRUE,"Horror, Fiction, Thriller","Bram Stoker Award Nominee for Best First Novel (2014), Shirley Jackson Award Nominee for Novel (2014), Goodreads Choice Award Nominee for Horror (2014), James Herbert Award Nominee (2015), This is Horror Award for Novel (2014)","George's house, Jane Tucker School for the Blind"
https://www.goodreads.com//book/show/1689657.World_Made_by_Hand,World Made by Hand,James Howard Kunstler,994,6521,3.67,317,2008,TRUE,"Fiction, Apocalyptic, Post Apocalyptic",,
https://www.goodreads.com//book/show/59960.Batman,Batman: The Dark Knight Returns,Frank Miller,3524,163237,4.26,197,2012,TRUE,"Sequential Art, Comics, Sequential Art",,United States of America
https://www.goodreads.com//book/show/12331767-high-rise,High-Rise,J.G. Ballard,2390,25780,3.61,208,2012,FALSE,"Fiction, Science Fiction, Science Fiction",,"London, England"
https://www.goodreads.com//book/show/10176119-harrison-bergeron,Harrison Bergeron,Kurt Vonnegut Jr.,945,14786,4.21,9,,FALSE,"Short Stories, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/9579634-prince-of-thorns,Prince of Thorns,Mark  Lawrence,6800,98042,3.85,373,2011,TRUE,"Fantasy, Fiction, Fantasy","Grand Prix de l'Imaginaire Nominee (2013), David Gemmell Morningstar Award Nominee for Best Fantasy Newcomer (2012), Goodreads Choice Award Nominee for Fantasy (2011)",
https://www.goodreads.com//book/show/59924.The_Lathe_of_Heaven,The Lathe of Heaven,Ursula K. Le Guin,3901,53351,4.11,176,2003,FALSE,"Science Fiction, Fiction, Fantasy","Hugo Award Nominee for Best Novel (1972), Nebula Award Nominee for Best Novel (1971), Locus Award for Best Novel (1972), Ditmar Award Nominee for Best International Long Fiction (1972)","Portland, Oregon"
https://www.goodreads.com//book/show/387339.Beauty,Beauty,Sheri S. Tepper,392,5452,3.83,463,2009,FALSE,"Fantasy, Science Fiction, Fiction",Locus Award for Best Fantasy Novel (1992),
https://www.goodreads.com//book/show/373009.Biting_the_Sun,Biting the Sun,Tanith Lee,171,1901,4.23,384,1999,TRUE,"Fantasy, Science Fiction, Fiction",,
https://www.goodreads.com//book/show/6933141-xvi,XVI,Julia Karr,992,7646,3.45,325,2011,TRUE,"Young Adult, Science Fiction, Dystopia",,"Chicago, Illinois"
https://www.goodreads.com//book/show/13089710-the-kill-order,The Kill Order,James Dashner,9810,167545,3.71,327,2012,TRUE,"Young Adult, Science Fiction, Dystopia",,"North Carolina, New York City, New York"
https://www.goodreads.com//book/show/8951449-hollowland,Hollowland,Amanda Hocking,1595,17907,3.96,312,2010,TRUE,"Horror, Zombies, Young Adult",,
https://www.goodreads.com//book/show/161846.The_Midwich_Cuckoos,The Midwich Cuckoos,John Wyndham,1070,18373,3.93,220,1958,FALSE,"Science Fiction, Fiction, Horror",,
https://www.goodreads.com//book/show/5730888-the-unit,The Unit,Ninni Holmqvist,1258,8414,3.73,268,2009,FALSE,"Fiction, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/17701160-aberrant,Aberrant,Ruth  Silver,227,1450,3.74,240,2013,TRUE,"Science Fiction, Dystopia, Young Adult",,
https://www.goodreads.com//book/show/924194.The_Last_Book_in_the_Universe,The Last Book in the Universe,Rodman Philbrick,1063,8851,3.91,223,2000,FALSE,"Young Adult, Science Fiction, Science Fiction","Rhode Island Teen Book Award Nominee (2002), Dorothy Canfield Fisher Children's Book Award Nominee (2002)",
https://www.goodreads.com//book/show/68428.The_Final_Empire,The Final Empire,Brandon Sanderson,29008,419285,4.44,544,2006,TRUE,"Fantasy, Fiction, Fantasy","Tähtifantasia Award Nominee (2018), Prix Elbakin.net for Meilleur roman fantasy traduit (2010)",Luthadel
https://www.goodreads.com//book/show/17182126-steelheart,Steelheart,Brandon Sanderson,13482,155380,4.13,386,2013,TRUE,"Fantasy, Young Adult, Science Fiction","Georgia Peach Book Award Nominee for Honor book (2014), South Carolina Book Award Nominee for Young Adult (2016), Rhode Island Teen Book Award (2015), Lincoln Award Nominee (2016), Goodreads Choice Award Nominee for Best Young Adult Fantasy & Science Fiction (2013), Green Mountain Book Award Nominee (2016), Missouri Gateway Readers Award Nominee (2016)",
https://www.goodreads.com//book/show/8051458-the-reapers-are-the-angels,The Reapers are the Angels,Alden Bell,1614,11144,3.89,225,2010,TRUE,"Horror, Zombies, Horror","Philip K. Dick Award Nominee (2011), Shirley Jackson Award Nominee for Novel (Finalist) (2010), ALA Alex Award (2011)",South
https://www.goodreads.com//book/show/331256.Roadside_Picnic,Roadside Picnic,Arkady Strugatsky,2928,44104,4.18,145,2000,FALSE,"Science Fiction, Fiction, Cultural","John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (1978), Graoully d'Or for Roman étranger (1981), Science Fiction and Fantasy Translation Award Nominee for Long Form (Honorable Mention) (2013)",
https://www.goodreads.com//book/show/49491650-death,Death,Laura Thalassa,36,56,4.5,not known,not known,TRUE,"Romance, Fantasy, Fantasy",,
https://www.goodreads.com//book/show/8809.The_Wanting_Seed,The Wanting Seed,Anthony Burgess,347,5972,3.7,288,1996,FALSE,"Fiction, Science Fiction, Science Fiction",,United Kingdom
https://www.goodreads.com//book/show/59219.The_Talisman,The Talisman,Stephen King,3490,109033,4.13,656,2001,TRUE,"Horror, Fantasy, Fiction","Locus Award Nominee for Best Fantasy Novel (1985), World Fantasy Award Nominee for Best Novel (1985), Audie Award for Fiction, Unabridged (2002)",
https://www.goodreads.com//book/show/415459.I_Have_No_Mouth_and_I_Must_Scream,I Have No Mouth and I Must Scream,Harlan Ellison,1221,18976,3.97,134,1984,FALSE,"Science Fiction, Horror, Short Stories",Hugo Award for Best Short Story (1968),
https://www.goodreads.com//book/show/16718.Gun_With_Occasional_Music,"Gun, With Occasional Music",Jonathan Lethem,1005,9824,3.77,271,2003,FALSE,"Fiction, Science Fiction, Mystery","Nebula Award Nominee for Best Novel (1994), Locus Award for Best First Novel (1995), IAFA William L. Crawford Fantasy Award (1995), SF Chronicle Award Nominee for Best Novel (1995), Tähtivaeltaja Award (2002)","Oakland, California"
https://www.goodreads.com//book/show/8935689-consider-phlebas,Consider Phlebas,Iain M. Banks,3963,75888,3.86,471,1988,TRUE,"Science Fiction, Fiction, Space",,
https://www.goodreads.com//book/show/10677277-article-5,Article 5,Kristen Simmons,2759,27458,3.77,362,2012,TRUE,"Science Fiction, Dystopia, Young Adult",Missouri Gateway Readers Award Nominee (2015),Kentucky
https://www.goodreads.com//book/show/15811102-cryonic,Cryonic,Travis Bradberry,124,637,3.18,261,2013,FALSE,"Horror, Zombies, Horror",,
https://www.goodreads.com//book/show/30628688-crescent-moon,Crescent Moon,James Fahy,110,304,4.6,not known,2016,TRUE,"Fantasy, Fantasy, Urban Fantasy",,
https://www.goodreads.com//book/show/256683.City_of_Bones,City of Bones,Cassandra Clare,62670,1655374,4.1,485,2007,TRUE,"Fantasy, Young Adult, Fantasy","Locus Award Nominee for Best First Novel (2008), Georgia Peach Book Award Nominee for Honor book (2009), South Carolina Book Award Nominee for Young Adult Book Award (2010), Pacific Northwest Library Association Young Reader's Choice Award (2010), Lincoln Award (2010)","New York City, New York"
https://www.goodreads.com//book/show/304752.The_Sirens_of_Titan,The Sirens of Titan,Kurt Vonnegut Jr.,4843,118165,4.14,326,1998,FALSE,"Science Fiction, Fiction, Classics","Hugo Award Nominee for Best Novel (1960), Seiun Award 星雲賞 for Best Foreign Novel (1973)","Indianapolis, Indiana, Newport, Rhode Island"
https://www.goodreads.com//book/show/816440.War_with_the_Newts,War with the Newts,Karel Čapek,859,9968,4.17,241,1990,FALSE,"Science Fiction, Fiction, Classics",,
https://www.goodreads.com//book/show/18484780-the-beast-of-cretacea,The Beast of Cretacea,Todd Strasser,88,373,4.04,not known,2015,FALSE,"Science Fiction, Young Adult, Adventure",,
https://www.goodreads.com//book/show/18302455-the-circle,The Circle,Dave Eggers,23336,185999,3.43,493,2013,FALSE,"Fiction, Science Fiction, Science Fiction","John W. Campbell Memorial Award Nominee (2014), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2015), Dioraphte Jongerenliteratuurprijs Nominee (2014), Mary Shelley Award for Outstanding Fictional Work (2015), Andrew Carnegie Medal Nominee for Fiction (2014)","California, United States of America"
https://www.goodreads.com//book/show/161426.How_I_Live_Now,How I Live Now,Meg Rosoff,4745,41104,3.58,194,2004,FALSE,"Young Adult, Fiction, Science Fiction","Orange Prize Nominee for New Writers (2005), Guardian Children's Fiction Prize (2004), Michael L. Printz Award (2005), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2006), Branford Boase Award (2005), Boston Author's Club Young Reader Award (2005), North East Teenage Book Award Nominee (2005), Bronzener Lufti (2006)",United Kingdom
https://www.goodreads.com//book/show/10357575-1q84,1Q84,Haruki Murakami,18273,208507,3.92,925,2011,TRUE,"Fiction, Fantasy, Magical Realism","Andrew Carnegie Medal Nominee for Fiction (2012), Premi Ictineu for Millor novel·la traduïda (2012), Goodreads Choice Award for Fiction (2011), International Dublin Literary Award Nominee for Shortlist (2013)",Tokyo
https://www.goodreads.com//book/show/17934530-annihilation,Annihilation,Jeff VanderMeer,17978,158538,3.71,195,2014,TRUE,"Science Fiction, Fiction, Horror","Nebula Award for Best Novel (2014), Locus Award Nominee for Best Science Fiction Novel (2015), Warwick Prize for Writing Nominee for Longlist (2015), Shirley Jackson Award for Novel (2014), Tähtivaeltaja Award Nominee (2016), Goodreads Choice Award Nominee for Science Fiction (2014)",
https://www.goodreads.com//book/show/29579.Foundation,Foundation,Isaac Asimov,10090,420174,4.17,244,2004,TRUE,"Science Fiction, Fiction, Classics",,
https://www.goodreads.com//book/show/8517207-bumped,Bumped,Megan McCafferty,2364,12958,3.12,326,2011,TRUE,"Young Adult, Science Fiction, Dystopia",Golden Duck Award Nominee for Young Adult (Hal Clement Award) (2012),"Princeton, New Jersey"
https://www.goodreads.com//book/show/18126198-four,Four: A Divergent Story Collection,Veronica Roth,10993,166133,4.03,208,2014,TRUE,"Young Adult, Science Fiction, Dystopia",Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2014),"Chicago, Illinois"
https://www.goodreads.com//book/show/22816087-seveneves,Seveneves,Neal Stephenson,10435,97797,3.98,880,2015,FALSE,"Science Fiction, Fiction, Apocalyptic","Hugo Award Nominee for Best Novel (2016), Locus Award Nominee for Best SF Novel (2016), Kurd-Laßwitz-Preis for Bestes ausländisches Werk  (2016), John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2016), Prometheus Award for Best Novel (2016), Goodreads Choice Award Nominee for Science Fiction (2015), Seiun Award 星雲賞 Nominee for Best Translated Novel (2019)",
https://www.goodreads.com//book/show/22584.Flow_My_Tears_the_Policeman_Said,"Flow My Tears, the Policeman Said",Philip K. Dick,1744,34925,3.91,204,2001,FALSE,"Science Fiction, Fiction, Science Fiction","Hugo Award Nominee (1975), Nebula Award Nominee (1974), Locus Award Nominee for Best Novel (1975), John W. Campbell Memorial Award for Best Science Fiction Novel (1975)",United States of America
https://www.goodreads.com//book/show/11861062-starters,Starters,Lissa Price,4398,40865,3.9,352,2012,TRUE,"Young Adult, Science Fiction, Dystopia",Missouri Gateway Readers Award Nominee (2015),"Los Angeles, California"
https://www.goodreads.com//book/show/22398187-the-passage,The Passage (Beyond Two Worlds #1),Nabille De La Luz,14,68,3.88,280,2015,FALSE,"Young Adult, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/41069.Stand_on_Zanzibar,Stand on Zanzibar,John Brunner,606,15184,3.96,672,1999,FALSE,"Science Fiction, Fiction, Science Fiction","Hugo Award for Best Novel (1969), Nebula Award Nominee for Best Novel (1968), British Science Fiction Association Award for Best Novel (1969), Prix Tour-Apollo Award for Best Novel (1973)",
https://www.goodreads.com//book/show/12401556-the-age-of-miracles,The Age of Miracles,Karen Thompson Walker,12050,88810,3.65,294,2012,FALSE,"Fiction, Young Adult, Science Fiction","Audie Award for Science Fiction (2013), Goodreads Choice Award Nominee for Fiction (2012)","San Diego, California"
https://www.goodreads.com//book/show/25312178-the-stonegate-sword,The Stonegate Sword,Harry James Fox,47,98,4.26,458,2015,TRUE,"Fantasy, Christian Fiction, Christian Fantasy",,
https://www.goodreads.com//book/show/7334201-super-sad-true-love-story,Super Sad True Love Story,Gary Shteyngart,4709,38217,3.45,331,2010,FALSE,"Fiction, Science Fiction, Dystopia","Bollinger Everyman Wodehouse Prize Nominee for Comic Fiction (2011), Goodreads Choice Award Nominee for Fiction (2010)","Lower East Side, New York City, New York, New York City, New York, Lower Manhattan, New York City, New York"
https://www.goodreads.com//book/show/9634967-robopocalypse,Robopocalypse,Daniel H. Wilson,4228,36379,3.69,347,2011,TRUE,"Science Fiction, Fiction, Apocalyptic","ALA Alex Award (2012), Endeavour Award Nominee (2012), Goodreads Choice Award Nominee for Science Fiction (2011)",United States of America
https://www.goodreads.com//book/show/28954189-scythe,Scythe,Neal Shusterman,23565,151361,4.32,435,2016,TRUE,"Young Adult, Fantasy, Science Fiction","Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2018) (2019), Michael L. Printz Award Nominee (2017), South Carolina Book Award Nominee for Young Adult (2019), Rhode Island Teen Book Award (2018), Lincoln Award Nominee (2019), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2017), Missouri Gateway Readers Award Nominee (2018), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2017), Rebecca Caudill Young Readers' Book Award Nominee (2020)",
https://www.goodreads.com//book/show/19486.In_the_Country_of_Last_Things,In the Country of Last Things,Paul Auster,885,11704,3.87,188,1987,FALSE,"Fiction, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/149840.A_Gift_Upon_the_Shore,A Gift Upon the Shore,M.K. Wren,160,1317,3.89,388,2000,FALSE,"Apocalyptic, Post Apocalyptic, Science Fiction",,Oregon Coast
https://www.goodreads.com//book/show/581125.The_Minority_Report,The Minority Report,Philip K. Dick,863,18823,3.84,103,2002,FALSE,"Science Fiction, Fiction, Short Stories",,
https://www.goodreads.com//book/show/6387565-witch-wizard,Witch & Wizard,James Patterson,4711,53335,3.56,314,2009,TRUE,"Fantasy, Young Adult, Fantasy",,
https://www.goodreads.com//book/show/9595.Slapstick_or_Lonesome_No_More_,"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,1476,35759,3.87,288,1999,FALSE,"Fiction, Science Fiction, Classics",,United States of America
https://www.goodreads.com//book/show/622866.High_Couch_of_Silistra,High Couch of Silistra,Janet E. Morris,57,370,3.65,256,1980,TRUE,"Fantasy, Science Fiction, Fiction",,
https://www.goodreads.com//book/show/16234584-the-drowned-world,The Drowned World,J.G. Ballard,1014,19954,3.46,198,2013,FALSE,"Science Fiction, Fiction, Apocalyptic",,"London, England"
https://www.goodreads.com//book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude,Gabriel García Márquez,31438,770153,4.08,417,2003,FALSE,"Fiction, Classics, Magical Realism","Premio Internacional de Novela Rómulo Gallegos (1972), Prix du Meilleur Livre Étranger for Roman (1969)",Macondo
https://www.goodreads.com//book/show/12743472-slated,Slated,Teri Terry,2847,25799,4.07,439,2012,TRUE,"Young Adult, Science Fiction, Dystopia",North East Teenage Book Award (2012),England
https://www.goodreads.com//book/show/65714.Kallocain,Kallocain,Karin Boye,401,6670,3.78,193,2002,FALSE,"Classics, Science Fiction, Dystopia",Retro Hugo Award Nominee for Best Novel (2016),
https://www.goodreads.com//book/show/27251125-the-40-minute-war,The 40-Minute War,Janet E. Morris,22,185,3.92,210,2015,FALSE,"Science Fiction, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/17199504-the-bone-season,The Bone Season,Samantha Shannon,8454,62453,3.77,466,2013,TRUE,"Fantasy, Young Adult, Science Fiction","British Fantasy Award Nominee for Best Newcomer (2014), Goodreads Choice Award Nominee for Paranormal Fantasy (2013)","London, England, Oxford, England"
https://www.goodreads.com//book/show/154091.Mona_Lisa_Overdrive,Mona Lisa Overdrive,William Gibson,950,37146,3.99,308,1989,TRUE,"Science Fiction, Science Fiction, Cyberpunk","Hugo Award Nominee for Best Novel (1989), Nebula Award Nominee for Best Novel (1988), Locus Award Nominee for Best Science Fiction Novel (1989), Prix Aurora Award for Best Long Form Work in English (1989)",
https://www.goodreads.com//book/show/15761926-in-the-devil-s-own-words,In The Devil's Own Words,Elizabeth Wixley,34,164,4.38,not known,2012,FALSE,"Horror, Suspense, Fantasy",,
https://www.goodreads.com//book/show/12967.Winter_s_Tale,Winter's Tale,Mark Helprin,4188,26493,3.5,748,2005,FALSE,"Fiction, Fantasy, Historical",,"New York State, New York City, New York"
https://www.goodreads.com//book/show/68497.The_Scar,The Scar,China Miéville,1738,28468,4.17,578,2004,TRUE,"Fantasy, Fiction, Science Fiction","Hugo Award Nominee for Best Novel (2003), Locus Award for Best Fantasy Novel (2003), Arthur C. Clarke Award Nominee (2003), World Fantasy Award Nominee for Best Novel (2003), Kurd-Laßwitz-Preis for Bestes ausländisches Werk (Best Foreign Work) (2005), British Science Fiction Association Award Nominee for Best Novel (August Derlith Fantasy Award) (2002), Philip K. Dick Award for Special Citation (2003), British Fantasy Award for Best Novel (2003), Cena Akademie SFFH for Kniha roku (Book of the Year) (2004)",Bas-Lag
https://www.goodreads.com//book/show/9532.Ender_s_Shadow,Ender's Shadow,Orson Scott Card,5274,156741,4.3,469,2002,TRUE,"Science Fiction, Fiction, Young Adult","Locus Award Nominee for Best SF Novel (2000), ALA Alex Award (2000), Lincoln Award Nominee (2005), Seiun Award 星雲賞 Nominee for Best Foreign Novel (2001), Margaret A. Edwards Award (2008)","Rotterdam, Battle School"
https://www.goodreads.com//book/show/80689.The_Fifth_Sacred_Thing,The Fifth Sacred Thing,Starhawk,538,6558,4.16,486,1994,TRUE,"Fiction, Fantasy, Spirituality",Lambda Literary Award for Lesbian Science Fiction/Fantasy/Horror (1994),
https://www.goodreads.com//book/show/3428935-the-warded-man,The Warded Man,Peter V. Brett,5426,111920,4.23,416,2009,TRUE,"Fantasy, Fiction, Fantasy","Locus Award Nominee for Best First Novel (2009), LovelyBooks Leserpreis for Bester Klappentext (2009)",
https://www.goodreads.com//book/show/41804.I_Robot,"I, Robot",Isaac Asimov,6906,281702,4.2,224,2004,TRUE,"Science Fiction, Fiction, Classics",,
https://www.goodreads.com//book/show/8540357-the-enemy,The Enemy,Charlie Higson,2390,21687,4.09,407,2010,TRUE,"Horror, Zombies, Horror",,"London, England"
https://www.goodreads.com//book/show/64316.The_White_Mountains,The White Mountains,John Christopher,891,11842,3.94,195,2003,TRUE,"Science Fiction, Young Adult, Fiction",George C. Stone Center for Children's Books Recognition of Merit Award (1977),
https://www.goodreads.com//book/show/16177145-enigma-black,Enigma Black,Sara Furlong Burr,48,217,4.13,356,2012,TRUE,"Science Fiction, Dystopia, Romance",Kindle Book Award Nominee for Sci-Fi/Fantasy (Semi-Finalist) (2013),
https://www.goodreads.com//book/show/61938.The_Rowan,The Rowan,Anne McCaffrey,432,15889,4.04,336,1992,TRUE,"Science Fiction, Fantasy, Fiction",,
https://www.goodreads.com//book/show/3819326-angels-blood,Angels' Blood,Nalini Singh,4893,78762,4.09,339,2009,TRUE,"Fantasy, Paranormal, Romance","All About Romance (AAR) Annual Reader Poll for Most Kickass Heroine (2010), Romantic Times Reviewers' Choice Award (RT Award) for Urban Fantasy Protagonist (2009), P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) for Best Fantasy/Magical Romance (2009), Sir Julius Vogel Award Nominee for Best Adult Novel (2010)","New York City, New York"
https://www.goodreads.com//book/show/17881013-one-world-united,One World United,Jean Marie Stanberry,29,39,4.41,304,2013,FALSE,"Science Fiction, Dystopia, Science Fiction",,
https://www.goodreads.com//book/show/1201864.The_Scarlet_Plague,The Scarlet Plague,Jack London,706,5585,3.65,98,1986,FALSE,"Classics, Science Fiction, Fiction",,"San Francisco, California"
https://www.goodreads.com//book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,1497,49313,3.94,192,2002,TRUE,"Sequential Art, Graphic Novels, Sequential Art","Bram Stoker Award for Best Illustrated Narrative (2000), Prix du Festival d'Angoulême Nominee for Alph-art du meilleur scenario (2002)","Cairo, Paris, Edmonton, England, London, England"
https://www.goodreads.com//book/show/18754855-the-meat-market,The Meat Market,James Chalk,103,455,3.69,123,2013,TRUE,"Science Fiction, Science Fiction, Dystopia",,
https://www.goodreads.com//book/show/17214.Starship_Troopers,Starship Troopers,Robert A. Heinlein,5729,196552,4,335,1987,FALSE,"Science Fiction, Fiction, Classics",Hugo Award for Best Novel (1960),
https://www.goodreads.com//book/show/28747.CivilWarLand_in_Bad_Decline,CivilWarLand in Bad Decline,George Saunders,1526,17352,4.22,179,1997,FALSE,"Short Stories, Fiction, Humor",Tähtivaeltaja Award Nominee (2017),
https://www.goodreads.com//book/show/516570.Erewhon,Erewhon,Samuel Butler,315,3293,3.31,272,2000,TRUE,"Fiction, Classics, Science Fiction",,
https://www.goodreads.com//book/show/1439856.Twelve_Monkeys,Twelve Monkeys,Elizabeth Hand,22,520,3.7,224,1995,FALSE,"Science Fiction, Fiction, Science Fiction",,
https://www.goodreads.com//book/show/20882143-blood-borne,"Blood Borne (Cathedral Chronicles, #1)",Elizabeth Wixley,43,137,4.43,233,2014,FALSE,"Fantasy, Science Fiction, Horror",,
https://www.goodreads.com//book/show/733473.The_Futurological_Congress,The Futurological Congress: From the Memoirs of Ijon Tichy,Stanisław Lem,577,9524,4.21,149,1985,TRUE,"Science Fiction, Fiction, European Literature",National Book Award Finalist for Translation (1975),
https://www.goodreads.com//book/show/15096164-pines,Pines,Blake Crouch,7679,95556,3.92,309,2012,TRUE,"Thriller, Mystery, Fiction",ITW Thriller Award Nominee (2013),"Wayward Pines, Idaho"
https://www.goodreads.com//book/show/10863979-outside,Outside,Shalini Boland,248,2683,3.4,300,2011,TRUE,"Science Fiction, Dystopia, Young Adult",,
https://www.goodreads.com//book/show/6465707-the-walking-dead-compendium-1,The Walking Dead Compendium 1,Robert Kirkman,2468,64934,4.44,1088,2009,TRUE,"Sequential Art, Graphic Novels, Sequential Art",,
https://www.goodreads.com//book/show/21787.The_Princess_Bride,The Princess Bride,William Goldman,20632,793826,4.25,456,2003,FALSE,"Fantasy, Fiction, Classics",,
https://www.goodreads.com//book/show/16083476-io-deceneus,Io Deceneus: Journal of a Time Traveler,Florian Armas,80,210,3.67,418,2013,TRUE,"Science Fiction, Science Fiction, Time Travel",,
https://www.goodreads.com//book/show/216351.Idlewild,Idlewild,Nick Sagan,264,2671,3.82,275,2004,TRUE,"Science Fiction, Fiction, Apocalyptic",,
